variable_name_letters,number,label,variable_name
PPPAAGE,11,11 weeks,PPP0064
PPPAAGF,11,11 weeks,PPP0065
PPPAAGG,11,11 weeks,PPP0066
PPPAAGH,11,11 weeks,PPP0067
PPPABHC,11,11 weeks,PPP0172
PPPABHD,11,11 weeks,PPP0173
PPPABHE,11,11 weeks,PPP0174
PPPABHF,11,11 weeks,PPP0175
PPPABHG,11,11 weeks,PPP0176
PPPABHH,11,11 weeks,PPP0177
PPPABHI,11,11 weeks,PPP0178
PPPABHJ,11,11 weeks,PPP0179
PPPABIA,11,11 weeks,PPP0180
PPPABIB,11,11 weeks,PPP0181
PPPABIC,11,11 weeks,PPP0182
PPPABID,11,11 weeks,PPP0183
PPPABIE,11,11 weeks,PPP0184
PPPABIF,11,11 weeks,PPP0185
PPPABIG,11,11 weeks,PPP0186
PPPABIH,11,11 weeks,PPP0187
PPPABII,11,11 weeks,PPP0188
PPPABIJ,11,11 weeks,PPP0189
PPPACBE,11,11 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACBH,11,Tutoring,PPP0217
PPPACDI,11,11 weeks,PPP0238
UUUAACB,12,12 years old,UUU0021
UUUAACE,12,Aged 60 to 64 years,UUU0024
UUUAACH,12,Aged 60 to 64 years,UUU0027
UUUABFJ,12,Umpiring or playing sport,UUU0159
PPPAACG,12,Aged 60 to 64 years,PPP0026
PPPAACI,12,Respondent was in current marital status during the entire period,PPP0028
PPPAADE,12,Non-family member living with non-relatives,PPP0034
PPPAADJ,12,"Education, teacher training",PPP0039
PPPAAEH,12,"Recreation, personal and other services",PPP0047
PPPAAEI,12,"Recreation, personal and other services",PPP0048
PPPAAGA,12,12 weeks,PPP0060
PPPAAGB,12,12 weeks,PPP0061
PPPAAGC,12,12 weeks,PPP0062
PPPAAGD,12,12 weeks,PPP0063
PPPAAGE,12,12 weeks,PPP0064
PPPAAGF,12,12 weeks,PPP0065
PPPAAGG,12,12 weeks,PPP0066
PPPAAGH,12,12 weeks,PPP0067
PPPABHC,12,12 weeks,PPP0172
PPPABHD,12,12 weeks,PPP0173
PPPABHE,12,12 weeks,PPP0174
PPPABHF,12,12 weeks,PPP0175
PPPABHG,12,12 weeks,PPP0176
PPPABHH,12,12 weeks,PPP0177
PPPABHI,12,12 weeks,PPP0178
PPPABHJ,12,12 weeks,PPP0179
PPPABIA,12,12 weeks,PPP0180
PPPABIB,12,12 weeks,PPP0181
PPPABIC,12,12 weeks,PPP0182
PPPABID,12,12 weeks,PPP0183
PPPABIE,12,12 weeks,PPP0184
PPPABIF,12,12 weeks,PPP0185
PPPABIG,12,12 weeks,PPP0186
PPPABIH,12,12 weeks,PPP0187
PPPABII,12,12 weeks,PPP0188
PPPABIJ,12,12 weeks,PPP0189
PPPACBE,12,12 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACBH,12,Umpiring or playing sport,PPP0217
PPPACDI,12,12 weeks,PPP0238
UUUAACB,13,13 years old,UUU0021
UUUAACE,13,Aged 65 to 69 years,UUU0024
UUUAACH,13,Aged 65 to 69 years,UUU0027
UUUABFJ,13,Owner of taxi plates,UUU0159
PPPAACG,13,Aged 65 to 69 years,PPP0026
PPPAADE,13,Person living alone,PPP0034
PPPAADJ,13,Nursing,PPP0039
PPPAAEH,13,Non-classifiable economic units;,PPP0047
PPPAAEI,13,Non-classifiable economic units;,PPP0048
PPPAAGA,13,13 weeks,PPP0060
PPPAAGB,13,13 weeks,PPP0061
PPPAAGC,13,13 weeks,PPP0062
PPPAAGD,13,13 weeks,PPP0063
PPPAAGE,13,13 weeks,PPP0064
PPPAAGF,13,13 weeks,PPP0065
PPPAAGG,13,13 weeks,PPP0066
PPPAAGH,13,13 weeks,PPP0067
PPPABHC,13,13 weeks,PPP0172
PPPABHD,13,13 weeks,PPP0173
PPPABHE,13,13 weeks,PPP0174
PPPABHF,13,13 weeks,PPP0175
PPPABHG,13,13 weeks,PPP0176
PPPABHH,13,13 weeks,PPP0177
PPPABHI,13,13 weeks,PPP0178
PPPABHJ,13,13 weeks,PPP0179
PPPABIA,13,13 weeks,PPP0180
PPPABIB,13,13 weeks,PPP0181
PPPABIC,13,13 weeks,PPP0182
PPPABID,13,13 weeks,PPP0183
PPPABIE,13,13 weeks,PPP0184
PPPABIF,13,13 weeks,PPP0185
PPPABIG,13,13 weeks,PPP0186
PPPABIH,13,13 weeks,PPP0187
PPPABII,13,13 weeks,PPP0188
PPPABIJ,13,13 weeks,PPP0189
PPPACBE,13,13 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACBH,13,Owner of taxi plates,PPP0217
PPPACDI,13,13 weeks,PPP0238
UUUAACB,14,14 years old,UUU0021
UUUAACE,14,Aged 70 to 74 years,UUU0024
UUUAACH,14,Aged 70 to 74 years,UUU0027
UUUABFJ,14,Other income from jobs,UUU0159
PPPAACG,14,Aged 70 to 74 years,PPP0026
PPPAADE,14,Not able to be calculated as there are scope/ coverage/ refusal exclusions;,PPP0034
PPPAADJ,14,"Other health, para-medical",PPP0039
PPPAAGA,14,14 weeks,PPP0060
PPPAAGB,14,14 weeks,PPP0061
PPPAAGC,14,14 weeks,PPP0062
PPPAAGD,14,14 weeks,PPP0063
PPPAAGE,14,14 weeks,PPP0064
PPPAAGF,14,14 weeks,PPP0065
PPPAAGG,14,14 weeks,PPP0066
PPPAAGH,14,14 weeks,PPP0067
PPPABHC,14,14 weeks,PPP0172
PPPABHD,14,14 weeks,PPP0173
PPPABHE,14,14 weeks,PPP0174
PPPABHF,14,14 weeks,PPP0175
PPPABHG,14,14 weeks,PPP0176
PPPABHH,14,14 weeks,PPP0177
PPPABHI,14,14 weeks,PPP0178
PPPABHJ,14,14 weeks,PPP0179
PPPABIA,14,14 weeks,PPP0180
PPPABIB,14,14 weeks,PPP0181
PPPABIC,14,14 weeks,PPP0182
PPPABID,14,14 weeks,PPP0183
PPPABIE,14,14 weeks,PPP0184
PPPABIF,14,14 weeks,PPP0185
PPPABIG,14,14 weeks,PPP0186
PPPABIH,14,14 weeks,PPP0187
PPPABII,14,14 weeks,PPP0188
PPPABIJ,14,14 weeks,PPP0189
PPPACBE,14,14 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACBH,14,Other income from jobs,PPP0217
PPPACDI,14,14 weeks,PPP0238
UUUAACE,15,Aged 75 years or more;,UUU0024
UUUAACH,15,Aged 75 years or more;,UUU0027
UUUABFJ,15,Gambling,UUU0159
PPPAACG,15,Aged 75 years or more;,PPP0026
PPPAADJ,15,"Science, computing, agriculture",PPP0039
PPPAAGA,15,15 weeks,PPP0060
PPPAAGB,15,15 weeks,PPP0061
PPPAAGC,15,15 weeks,PPP0062
PPPAAGD,15,15 weeks,PPP0063
PPPAAGE,15,15 weeks,PPP0064
PPPAAGF,15,15 weeks,PPP0065
PPPAAGG,15,15 weeks,PPP0066
PPPAAGH,15,15 weeks,PPP0067
PPPABHC,15,15 weeks,PPP0172
PPPABHD,15,15 weeks,PPP0173
PPPABHE,15,15 weeks,PPP0174
PPPABHF,15,15 weeks,PPP0175
PPPABHG,15,15 weeks,PPP0176
PPPABHH,15,15 weeks,PPP0177
PPPABHI,15,15 weeks,PPP0178
PPPABHJ,15,15 weeks,PPP0179
PPPABIA,15,15 weeks,PPP0180
PPPABIB,15,15 weeks,PPP0181
PPPABIC,15,15 weeks,PPP0182
PPPABID,15,15 weeks,PPP0183
PPPABIE,15,15 weeks,PPP0184
PPPABIF,15,15 weeks,PPP0185
PPPABIG,15,15 weeks,PPP0186
PPPABIH,15,15 weeks,PPP0187
PPPABII,15,15 weeks,PPP0188
PPPABIJ,15,15 weeks,PPP0189
PPPACBE,15,15 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACBH,15,Gambling,PPP0217
PPPACDI,15,15 weeks,PPP0238
UUUABFJ,16,"Bursary,scholarships and educational grants",UUU0159
PPPAADJ,16,"Engineering, architecture",PPP0039
PPPAAGA,16,16 weeks,PPP0060
PPPAAGB,16,16 weeks,PPP0061
PPPAAGC,16,16 weeks,PPP0062
PPPAAGD,16,16 weeks,PPP0063
PPPAAGE,16,16 weeks,PPP0064
PPPAAGF,16,16 weeks,PPP0065
PPPAAGG,16,16 weeks,PPP0066
PPPAAGH,16,16 weeks,PPP0067
PPPABHC,16,16 weeks,PPP0172
PPPABHD,16,16 weeks,PPP0173
PPPABHE,16,16 weeks,PPP0174
PPPABHF,16,16 weeks,PPP0175
PPPABHG,16,16 weeks,PPP0176
PPPABHH,16,16 weeks,PPP0177
PPPABHI,16,16 weeks,PPP0178
PPPABHJ,16,16 weeks,PPP0179
PPPABIA,16,16 weeks,PPP0180
PPPABIB,16,16 weeks,PPP0181
PPPABIC,16,16 weeks,PPP0182
PPPABID,16,16 weeks,PPP0183
PPPABIE,16,16 weeks,PPP0184
PPPABIF,16,16 weeks,PPP0185
PPPABIG,16,16 weeks,PPP0186
PPPABIH,16,16 weeks,PPP0187
PPPABII,16,16 weeks,PPP0188
PPPABIJ,16,16 weeks,PPP0189
PPPACBE,16,16 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACBH,16,"Bursary,scholarships and educational grants",PPP0217
PPPACDI,16,16 weeks,PPP0238
UUUABFJ,17,Endowment payments,UUU0159
PPPAADJ,17,"Transport, communication",PPP0039
PPPAAGA,17,17 weeks,PPP0060
PPPAAGB,17,17 weeks,PPP0061
PPPAAGC,17,17 weeks,PPP0062
PPPAAGD,17,17 weeks,PPP0063
PPPAAGE,17,17 weeks,PPP0064
PPPAAGF,17,17 weeks,PPP0065
PPPAAGG,17,17 weeks,PPP0066
PPPAAGH,17,17 weeks,PPP0067
PPPABHC,17,17 weeks,PPP0172
PPPABHD,17,17 weeks,PPP0173
PPPABHE,17,17 weeks,PPP0174
PPPABHF,17,17 weeks,PPP0175
PPPABHG,17,17 weeks,PPP0176
PPPABHH,17,17 weeks,PPP0177
PPPABHI,17,17 weeks,PPP0178
PPPABHJ,17,17 weeks,PPP0179
PPPABIA,17,17 weeks,PPP0180
PPPABIB,17,17 weeks,PPP0181
PPPABIC,17,17 weeks,PPP0182
PPPABID,17,17 weeks,PPP0183
PPPABIE,17,17 weeks,PPP0184
PPPABIF,17,17 weeks,PPP0185
PPPABIG,17,17 weeks,PPP0186
PPPABIH,17,17 weeks,PPP0187
PPPABII,17,17 weeks,PPP0188
PPPABIJ,17,17 weeks,PPP0189
PPPACBE,17,17 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACBH,17,Endowment payments,PPP0217
PPPACDI,17,17 weeks,PPP0238
UUUABFJ,18,Overseas income (n.e.i),UUU0159
PPPAADJ,18,"Social studies, arts, crafts",PPP0039
PPPAAGA,18,18 weeks,PPP0060
PPPAAGB,18,18 weeks,PPP0061
PPPAAGC,18,18 weeks,PPP0062
PPPAAGD,18,18 weeks,PPP0063
PPPAAGE,18,18 weeks,PPP0064
PPPAAGF,18,18 weeks,PPP0065
PPPAAGG,18,18 weeks,PPP0066
PPPAAGH,18,18 weeks,PPP0067
PPPABHC,18,18 weeks,PPP0172
PPPABHD,18,18 weeks,PPP0173
PPPABHE,18,18 weeks,PPP0174
PPPABHF,18,18 weeks,PPP0175
PPPABHG,18,18 weeks,PPP0176
PPPABHH,18,18 weeks,PPP0177
PPPABHI,18,18 weeks,PPP0178
PPPABHJ,18,18 weeks,PPP0179
PPPABIA,18,18 weeks,PPP0180
PPPABIB,18,18 weeks,PPP0181
PPPABIC,18,18 weeks,PPP0182
PPPABID,18,18 weeks,PPP0183
PPPABIE,18,18 weeks,PPP0184
PPPABIF,18,18 weeks,PPP0185
PPPABIG,18,18 weeks,PPP0186
PPPABIH,18,18 weeks,PPP0187
PPPABII,18,18 weeks,PPP0188
PPPABIJ,18,18 weeks,PPP0189
PPPACBE,18,18 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACBH,18,Overseas income (n.e.i),PPP0217
PPPACDI,18,18 weeks,PPP0238
UUUABFJ,19,Honoraria,UUU0159
PPPAADJ,19,Certificate - Metal,PPP0039
PPPAAGA,19,19 weeks,PPP0060
PPPAAGB,19,19 weeks,PPP0061
PPPAAGC,19,19 weeks,PPP0062
PPPAAGD,19,19 weeks,PPP0063
PPPAAGE,19,19 weeks,PPP0064
PPPAAGF,19,19 weeks,PPP0065
PPPAAGG,19,19 weeks,PPP0066
PPPAAGH,19,19 weeks,PPP0067
PPPABHC,19,19 weeks,PPP0172
PPPABHD,19,19 weeks,PPP0173
PPPABHE,19,19 weeks,PPP0174
PPPABHF,19,19 weeks,PPP0175
PPPABHG,19,19 weeks,PPP0176
PPPABHH,19,19 weeks,PPP0177
PPPABHI,19,19 weeks,PPP0178
PPPABHJ,19,19 weeks,PPP0179
PPPABIA,19,19 weeks,PPP0180
PPPABIB,19,19 weeks,PPP0181
PPPABIC,19,19 weeks,PPP0182
PPPABID,19,19 weeks,PPP0183
PPPABIE,19,19 weeks,PPP0184
PPPABIF,19,19 weeks,PPP0185
PPPABIG,19,19 weeks,PPP0186
PPPABIH,19,19 weeks,PPP0187
PPPABII,19,19 weeks,PPP0188
PPPABIJ,19,19 weeks,PPP0189
PPPACBE,19,19 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACBH,19,Honoraria,PPP0217
PPPACDI,19,19 weeks,PPP0238
UUUABFJ,20,Tool clothing or living away from home allowance,UUU0159
PPPAADJ,20,Service,PPP0039
PPPAAGA,20,20 weeks,PPP0060
PPPAAGB,20,20 weeks,PPP0061
PPPAAGC,20,20 weeks,PPP0062
PPPAAGD,20,20 weeks,PPP0063
PPPAAGE,20,20 weeks,PPP0064
PPPAAGF,20,20 weeks,PPP0065
PPPAAGG,20,20 weeks,PPP0066
PPPAAGH,20,20 weeks,PPP0067
PPPABHC,20,20 weeks,PPP0172
PPPABHD,20,20 weeks,PPP0173
PPPABHE,20,20 weeks,PPP0174
PPPABHF,20,20 weeks,PPP0175
PPPABHG,20,20 weeks,PPP0176
PPPABHH,20,20 weeks,PPP0177
PPPABHI,20,20 weeks,PPP0178
PPPABHJ,20,20 weeks,PPP0179
PPPABIA,20,20 weeks,PPP0180
PPPABIB,20,20 weeks,PPP0181
PPPABIC,20,20 weeks,PPP0182
PPPABID,20,20 weeks,PPP0183
PPPABIE,20,20 weeks,PPP0184
PPPABIF,20,20 weeks,PPP0185
PPPABIG,20,20 weeks,PPP0186
PPPABIH,20,20 weeks,PPP0187
PPPABII,20,20 weeks,PPP0188
PPPABIJ,20,20 weeks,PPP0189
PPPACBE,20,20 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACBH,20,Tool clothing or living away from home allowance,PPP0217
PPPACDI,20,20 weeks,PPP0238
UUUABFJ,21,Interest on loans to other people,UUU0159
PPPAADJ,21,Building,PPP0039
PPPAAGA,21,21 weeks,PPP0060
PPPAAGB,21,21 weeks,PPP0061
PPPAAGC,21,21 weeks,PPP0062
PPPAAGD,21,21 weeks,PPP0063
PPPAAGE,21,21 weeks,PPP0064
PPPAAGF,21,21 weeks,PPP0065
PPPAAGG,21,21 weeks,PPP0066
PPPAAGH,21,21 weeks,PPP0067
PPPABHC,21,21 weeks,PPP0172
PPPABHD,21,21 weeks,PPP0173
PPPABHE,21,21 weeks,PPP0174
PPPABHF,21,21 weeks,PPP0175
PPPABHG,21,21 weeks,PPP0176
PPPABHH,21,21 weeks,PPP0177
PPPABHI,21,21 weeks,PPP0178
PPPABHJ,21,21 weeks,PPP0179
PPPABIA,21,21 weeks,PPP0180
PPPABIB,21,21 weeks,PPP0181
PPPABIC,21,21 weeks,PPP0182
PPPABID,21,21 weeks,PPP0183
PPPABIE,21,21 weeks,PPP0184
PPPABIF,21,21 weeks,PPP0185
PPPABIG,21,21 weeks,PPP0186
PPPABIH,21,21 weeks,PPP0187
PPPABII,21,21 weeks,PPP0188
PPPABIJ,21,21 weeks,PPP0189
PPPACBE,21,21 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACBH,21,Interest on loans to other people,PPP0217
PPPACDI,21,21 weeks,PPP0238
UUUABFJ,22,Other income,UUU0159
PPPAADJ,22,Electrical,PPP0039
PPPAAGA,22,22 weeks,PPP0060
PPPAAGB,22,22 weeks,PPP0061
PPPAAGC,22,22 weeks,PPP0062
PPPAAGD,22,22 weeks,PPP0063
PPPAAGE,22,22 weeks,PPP0064
PPPAAGF,22,22 weeks,PPP0065
PPPAAGG,22,22 weeks,PPP0066
PPPAAGH,22,22 weeks,PPP0067
PPPABHC,22,22 weeks,PPP0172
PPPABHD,22,22 weeks,PPP0173
PPPABHE,22,22 weeks,PPP0174
PPPABHF,22,22 weeks,PPP0175
PPPABHG,22,22 weeks,PPP0176
PPPABHH,22,22 weeks,PPP0177
PPPABHI,22,22 weeks,PPP0178
PPPABHJ,22,22 weeks,PPP0179
PPPABIA,22,22 weeks,PPP0180
PPPABIB,22,22 weeks,PPP0181
PPPABIC,22,22 weeks,PPP0182
PPPABID,22,22 weeks,PPP0183
PPPABIE,22,22 weeks,PPP0184
PPPABIF,22,22 weeks,PPP0185
PPPABIG,22,22 weeks,PPP0186
PPPABIH,22,22 weeks,PPP0187
PPPABII,22,22 weeks,PPP0188
PPPABIJ,22,22 weeks,PPP0189
PPPACBE,22,22 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACBH,22,Other income,PPP0217
PPPACDI,22,22 weeks,PPP0238
UUUABFJ,23,Two or more other sources,UUU0159
PPPAADJ,23,Food and drink,PPP0039
PPPAAGA,23,23 weeks,PPP0060
PPPAAGB,23,23 weeks,PPP0061
PPPAAGC,23,23 weeks,PPP0062
PPPAAGD,23,23 weeks,PPP0063
PPPAAGE,23,23 weeks,PPP0064
PPPAAGF,23,23 weeks,PPP0065
PPPAAGG,23,23 weeks,PPP0066
PPPAAGH,23,23 weeks,PPP0067
PPPABHC,23,23 weeks,PPP0172
PPPABHD,23,23 weeks,PPP0173
PPPABHE,23,23 weeks,PPP0174
PPPABHF,23,23 weeks,PPP0175
PPPABHG,23,23 weeks,PPP0176
PPPABHH,23,23 weeks,PPP0177
PPPABHI,23,23 weeks,PPP0178
PPPABHJ,23,23 weeks,PPP0179
PPPABIA,23,23 weeks,PPP0180
PPPABIB,23,23 weeks,PPP0181
PPPABIC,23,23 weeks,PPP0182
PPPABID,23,23 weeks,PPP0183
PPPABIE,23,23 weeks,PPP0184
PPPABIF,23,23 weeks,PPP0185
PPPABIG,23,23 weeks,PPP0186
PPPABIH,23,23 weeks,PPP0187
PPPABII,23,23 weeks,PPP0188
PPPABIJ,23,23 weeks,PPP0189
PPPACBE,23,23 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACDI,23,23 weeks,PPP0238
PPPAADJ,24,Wood and furniture,PPP0039
PPPAAGA,24,24 weeks,PPP0060
PPPAAGB,24,24 weeks,PPP0061
PPPAAGC,24,24 weeks,PPP0062
PPPAAGD,24,24 weeks,PPP0063
PPPAAGE,24,24 weeks,PPP0064
PPPAAGF,24,24 weeks,PPP0065
PPPAAGG,24,24 weeks,PPP0066
PPPAAGH,24,24 weeks,PPP0067
PPPABHC,24,24 weeks,PPP0172
PPPABHD,24,24 weeks,PPP0173
PPPABHE,24,24 weeks,PPP0174
PPPABHF,24,24 weeks,PPP0175
PPPABHG,24,24 weeks,PPP0176
PPPABHH,24,24 weeks,PPP0177
PPPABHI,24,24 weeks,PPP0178
PPPABHJ,24,24 weeks,PPP0179
PPPABIA,24,24 weeks,PPP0180
PPPABIB,24,24 weeks,PPP0181
PPPABIC,24,24 weeks,PPP0182
PPPABID,24,24 weeks,PPP0183
PPPABIE,24,24 weeks,PPP0184
PPPABIF,24,24 weeks,PPP0185
PPPABIG,24,24 weeks,PPP0186
PPPABIH,24,24 weeks,PPP0187
PPPABII,24,24 weeks,PPP0188
PPPABIJ,24,24 weeks,PPP0189
PPPACBE,24,24 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACDI,24,24 weeks,PPP0238
PPPAADJ,25,Printing and allied,PPP0039
PPPAAGA,25,25 weeks,PPP0060
PPPAAGB,25,25 weeks,PPP0061
PPPAAGC,25,25 weeks,PPP0062
PPPAAGD,25,25 weeks,PPP0063
PPPAAGE,25,25 weeks,PPP0064
PPPAAGF,25,25 weeks,PPP0065
PPPAAGG,25,25 weeks,PPP0066
PPPAAGH,25,25 weeks,PPP0067
PPPABHC,25,25 weeks,PPP0172
PPPABHD,25,25 weeks,PPP0173
PPPABHE,25,25 weeks,PPP0174
PPPABHF,25,25 weeks,PPP0175
PPPABHG,25,25 weeks,PPP0176
PPPABHH,25,25 weeks,PPP0177
PPPABHI,25,25 weeks,PPP0178
PPPABHJ,25,25 weeks,PPP0179
PPPABIA,25,25 weeks,PPP0180
PPPABIB,25,25 weeks,PPP0181
PPPABIC,25,25 weeks,PPP0182
PPPABID,25,25 weeks,PPP0183
PPPABIE,25,25 weeks,PPP0184
PPPABIF,25,25 weeks,PPP0185
PPPABIG,25,25 weeks,PPP0186
PPPABIH,25,25 weeks,PPP0187
PPPABII,25,25 weeks,PPP0188
PPPABIJ,25,25 weeks,PPP0189
PPPACBE,25,25 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACDI,25,25 weeks,PPP0238
PPPAADJ,26,"Mechanical, automotive",PPP0039
PPPAAGA,26,26 weeks,PPP0060
PPPAAGB,26,26 weeks,PPP0061
PPPAAGC,26,26 weeks,PPP0062
PPPAAGD,26,26 weeks,PPP0063
PPPAAGE,26,26 weeks,PPP0064
PPPAAGF,26,26 weeks,PPP0065
PPPAAGG,26,26 weeks,PPP0066
PPPAAGH,26,26 weeks,PPP0067
PPPABHC,26,26 weeks,PPP0172
PPPABHD,26,26 weeks,PPP0173
PPPABHE,26,26 weeks,PPP0174
PPPABHF,26,26 weeks,PPP0175
PPPABHG,26,26 weeks,PPP0176
PPPABHH,26,26 weeks,PPP0177
PPPABHI,26,26 weeks,PPP0178
PPPABHJ,26,26 weeks,PPP0179
PPPABIA,26,26 weeks,PPP0180
PPPABIB,26,26 weeks,PPP0181
PPPABIC,26,26 weeks,PPP0182
PPPABID,26,26 weeks,PPP0183
PPPABIE,26,26 weeks,PPP0184
PPPABIF,26,26 weeks,PPP0185
PPPABIG,26,26 weeks,PPP0186
PPPABIH,26,26 weeks,PPP0187
PPPABII,26,26 weeks,PPP0188
PPPABIJ,26,26 weeks,PPP0189
PPPACBE,26,26 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACDI,26,26 weeks,PPP0238
PPPAADJ,27,"Footwear, clothing, textiles",PPP0039
PPPAAGA,27,27 weeks,PPP0060
PPPAAGB,27,27 weeks,PPP0061
PPPAAGC,27,27 weeks,PPP0062
PPPAAGD,27,27 weeks,PPP0063
PPPAAGE,27,27 weeks,PPP0064
PPPAAGF,27,27 weeks,PPP0065
PPPAAGG,27,27 weeks,PPP0066
PPPAAGH,27,27 weeks,PPP0067
PPPABHC,27,27 weeks,PPP0172
PPPABHD,27,27 weeks,PPP0173
PPPABHE,27,27 weeks,PPP0174
PPPABHF,27,27 weeks,PPP0175
PPPABHG,27,27 weeks,PPP0176
PPPABHH,27,27 weeks,PPP0177
PPPABHI,27,27 weeks,PPP0178
PPPABHJ,27,27 weeks,PPP0179
PPPABIA,27,27 weeks,PPP0180
PPPABIB,27,27 weeks,PPP0181
PPPABIC,27,27 weeks,PPP0182
PPPABID,27,27 weeks,PPP0183
PPPABIE,27,27 weeks,PPP0184
PPPABIF,27,27 weeks,PPP0185
PPPABIG,27,27 weeks,PPP0186
PPPABIH,27,27 weeks,PPP0187
PPPABII,27,27 weeks,PPP0188
PPPABIJ,27,27 weeks,PPP0189
PPPACBE,27,27 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACDI,27,27 weeks,PPP0238
PPPAADJ,28,Other trade certificate,PPP0039
PPPAAGA,28,28 weeks,PPP0060
PPPAAGB,28,28 weeks,PPP0061
PPPAAGC,28,28 weeks,PPP0062
PPPAAGD,28,28 weeks,PPP0063
PPPAAGE,28,28 weeks,PPP0064
PPPAAGF,28,28 weeks,PPP0065
PPPAAGG,28,28 weeks,PPP0066
PPPAAGH,28,28 weeks,PPP0067
PPPABHC,28,28 weeks,PPP0172
PPPABHD,28,28 weeks,PPP0173
PPPABHE,28,28 weeks,PPP0174
PPPABHF,28,28 weeks,PPP0175
PPPABHG,28,28 weeks,PPP0176
PPPABHH,28,28 weeks,PPP0177
PPPABHI,28,28 weeks,PPP0178
PPPABHJ,28,28 weeks,PPP0179
PPPABIA,28,28 weeks,PPP0180
PPPABIB,28,28 weeks,PPP0181
PPPABIC,28,28 weeks,PPP0182
PPPABID,28,28 weeks,PPP0183
PPPABIE,28,28 weeks,PPP0184
PPPABIF,28,28 weeks,PPP0185
PPPABIG,28,28 weeks,PPP0186
PPPABIH,28,28 weeks,PPP0187
PPPABII,28,28 weeks,PPP0188
PPPABIJ,28,28 weeks,PPP0189
PPPACBE,28,28 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACDI,28,28 weeks,PPP0238
PPPAADJ,29,Other post-school qualifications,PPP0039
PPPAAGA,29,29 weeks,PPP0060
PPPAAGB,29,29 weeks,PPP0061
PPPAAGC,29,29 weeks,PPP0062
PPPAAGD,29,29 weeks,PPP0063
PPPAAGE,29,29 weeks,PPP0064
PPPAAGF,29,29 weeks,PPP0065
PPPAAGG,29,29 weeks,PPP0066
PPPAAGH,29,29 weeks,PPP0067
PPPABHC,29,29 weeks,PPP0172
PPPABHD,29,29 weeks,PPP0173
PPPABHE,29,29 weeks,PPP0174
PPPABHF,29,29 weeks,PPP0175
PPPABHG,29,29 weeks,PPP0176
PPPABHH,29,29 weeks,PPP0177
PPPABHI,29,29 weeks,PPP0178
PPPABHJ,29,29 weeks,PPP0179
PPPABIA,29,29 weeks,PPP0180
PPPABIB,29,29 weeks,PPP0181
PPPABIC,29,29 weeks,PPP0182
PPPABID,29,29 weeks,PPP0183
PPPABIE,29,29 weeks,PPP0184
PPPABIF,29,29 weeks,PPP0185
PPPABIG,29,29 weeks,PPP0186
PPPABIH,29,29 weeks,PPP0187
PPPABII,29,29 weeks,PPP0188
PPPABIJ,29,29 weeks,PPP0189
PPPACBE,29,29 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACDI,29,29 weeks,PPP0238
PPPAADJ,30,Obtained secondary qualifications since leaving school;,PPP0039
PPPAAGA,30,30 weeks,PPP0060
PPPAAGB,30,30 weeks,PPP0061
PPPAAGC,30,30 weeks,PPP0062
PPPAAGD,30,30 weeks,PPP0063
PPPAAGE,30,30 weeks,PPP0064
PPPAAGF,30,30 weeks,PPP0065
PPPAAGG,30,30 weeks,PPP0066
PPPAAGH,30,30 weeks,PPP0067
PPPABHC,30,30 weeks,PPP0172
PPPABHD,30,30 weeks,PPP0173
PPPABHE,30,30 weeks,PPP0174
PPPABHF,30,30 weeks,PPP0175
PPPABHG,30,30 weeks,PPP0176
PPPABHH,30,30 weeks,PPP0177
PPPABHI,30,30 weeks,PPP0178
PPPABHJ,30,30 weeks,PPP0179
PPPABIA,30,30 weeks,PPP0180
PPPABIB,30,30 weeks,PPP0181
PPPABIC,30,30 weeks,PPP0182
PPPABID,30,30 weeks,PPP0183
PPPABIE,30,30 weeks,PPP0184
PPPABIF,30,30 weeks,PPP0185
PPPABIG,30,30 weeks,PPP0186
PPPABIH,30,30 weeks,PPP0187
PPPABII,30,30 weeks,PPP0188
PPPABIJ,30,30 weeks,PPP0189
PPPACBE,30,30 LUMPSUM SUPER YEAR REC NA PSN,PPP0214
PPPACDI,30,30 weeks,PPP0238
PPPAAGA,31,31 weeks,PPP0060
PPPAAGB,31,31 weeks,PPP0061
PPPAAGC,31,31 weeks,PPP0062
